# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ANC_02075	GENE_ANC_02075	TRANSCRIPT_ANC_02075	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02076	GENE_ANC_02076	TRANSCRIPT_ANC_02076	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02077	GENE_ANC_02077	TRANSCRIPT_ANC_02077	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02078	GENE_ANC_02078	TRANSCRIPT_ANC_02078	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1
ANC_02079	GENE_ANC_02079	TRANSCRIPT_ANC_02079	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02080	GENE_ANC_02080	TRANSCRIPT_ANC_02080	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02081	GENE_ANC_02081	TRANSCRIPT_ANC_02081	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02082	GENE_ANC_02082	TRANSCRIPT_ANC_02082	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02083	GENE_ANC_02083	TRANSCRIPT_ANC_02083	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_02084	GENE_ANC_02084	TRANSCRIPT_ANC_02084	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02085	GENE_ANC_02085	TRANSCRIPT_ANC_02085	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02086	GENE_ANC_02086	TRANSCRIPT_ANC_02086	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02087	GENE_ANC_02087	TRANSCRIPT_ANC_02087	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANC_02088	GENE_ANC_02088	TRANSCRIPT_ANC_02088	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02089	GENE_ANC_02089	TRANSCRIPT_ANC_02089	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02090	GENE_ANC_02090	TRANSCRIPT_ANC_02090	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02091	GENE_ANC_02091	TRANSCRIPT_ANC_02091	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02093	GENE_ANC_02093	TRANSCRIPT_ANC_02093	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02094	GENE_ANC_02094	TRANSCRIPT_ANC_02094	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02095	GENE_ANC_02095	TRANSCRIPT_ANC_02095	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02096	GENE_ANC_02096	TRANSCRIPT_ANC_02096	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02097	GENE_ANC_02097	TRANSCRIPT_ANC_02097	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02098	GENE_ANC_02098	TRANSCRIPT_ANC_02098	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02099	GENE_ANC_02099	TRANSCRIPT_ANC_02099	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02100	GENE_ANC_02100	TRANSCRIPT_ANC_02100	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02101	GENE_ANC_02101	TRANSCRIPT_ANC_02101	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02102	GENE_ANC_02102	TRANSCRIPT_ANC_02102	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02103	GENE_ANC_02103	TRANSCRIPT_ANC_02103	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02104	GENE_ANC_02104	TRANSCRIPT_ANC_02104	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02105	GENE_ANC_02105	TRANSCRIPT_ANC_02105	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02106	GENE_ANC_02106	TRANSCRIPT_ANC_02106	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02107	GENE_ANC_02107	TRANSCRIPT_ANC_02107	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02108	GENE_ANC_02108	TRANSCRIPT_ANC_02108	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02109	GENE_ANC_02109	TRANSCRIPT_ANC_02109	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02110	GENE_ANC_02110	TRANSCRIPT_ANC_02110	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02129	GENE_ANC_02129	TRANSCRIPT_ANC_02129	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
ANC_02130	GENE_ANC_02130	TRANSCRIPT_ANC_02130	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0
ANC_02131	GENE_ANC_02131	TRANSCRIPT_ANC_02131	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0
ANC_02132	GENE_ANC_02132	TRANSCRIPT_ANC_02132	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0
ANC_02133	GENE_ANC_02133	TRANSCRIPT_ANC_02133	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
ANC_02134	GENE_ANC_02134	TRANSCRIPT_ANC_02134	protein_coding	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0
ANC_02135	GENE_ANC_02135	TRANSCRIPT_ANC_02135	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02136	GENE_ANC_02136	TRANSCRIPT_ANC_02136	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_02137	GENE_ANC_02137	TRANSCRIPT_ANC_02137	protein_coding	0	0	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0
ANC_02138	GENE_ANC_02138	TRANSCRIPT_ANC_02138	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02139	GENE_ANC_02139	TRANSCRIPT_ANC_02139	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02140	GENE_ANC_02140	TRANSCRIPT_ANC_02140	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02141	GENE_ANC_02141	TRANSCRIPT_ANC_02141	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02142	GENE_ANC_02142	TRANSCRIPT_ANC_02142	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02143	GENE_ANC_02143	TRANSCRIPT_ANC_02143	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02144	GENE_ANC_02144	TRANSCRIPT_ANC_02144	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02145	GENE_ANC_02145	TRANSCRIPT_ANC_02145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02146	GENE_ANC_02146	TRANSCRIPT_ANC_02146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02147	GENE_ANC_02147	TRANSCRIPT_ANC_02147	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02148	GENE_ANC_02148	TRANSCRIPT_ANC_02148	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02149	GENE_ANC_02149	TRANSCRIPT_ANC_02149	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02150	GENE_ANC_02150	TRANSCRIPT_ANC_02150	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02151	GENE_ANC_02151	TRANSCRIPT_ANC_02151	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02168	GENE_ANC_02168	TRANSCRIPT_ANC_02168	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02169	GENE_ANC_02169	TRANSCRIPT_ANC_02169	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02170	GENE_ANC_02170	TRANSCRIPT_ANC_02170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02171	GENE_ANC_02171	TRANSCRIPT_ANC_02171	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02172	GENE_ANC_02172	TRANSCRIPT_ANC_02172	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02173	GENE_ANC_02173	TRANSCRIPT_ANC_02173	protein_coding	0	0	0	12	0	0	0	9	0	0	0	0	0	0	0	0	3
ANC_02174	GENE_ANC_02174	TRANSCRIPT_ANC_02174	protein_coding	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	9
ANC_02175	GENE_ANC_02175	TRANSCRIPT_ANC_02175	protein_coding	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	9
ANC_02176	GENE_ANC_02176	TRANSCRIPT_ANC_02176	protein_coding	0	0	0	12	0	0	0	3	0	0	0	0	0	0	0	0	9
ANC_02177	GENE_ANC_02177	TRANSCRIPT_ANC_02177	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02178	GENE_ANC_02178	TRANSCRIPT_ANC_02178	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02179	GENE_ANC_02179	TRANSCRIPT_ANC_02179	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02180	GENE_ANC_02180	TRANSCRIPT_ANC_02180	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02181	GENE_ANC_02181	TRANSCRIPT_ANC_02181	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02184	GENE_ANC_02184	TRANSCRIPT_ANC_02184	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02185	GENE_ANC_02185	TRANSCRIPT_ANC_02185	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02186	GENE_ANC_02186	TRANSCRIPT_ANC_02186	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02187	GENE_ANC_02187	TRANSCRIPT_ANC_02187	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02188	GENE_ANC_02188	TRANSCRIPT_ANC_02188	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02196	GENE_ANC_02196	TRANSCRIPT_ANC_02196	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02197	GENE_ANC_02197	TRANSCRIPT_ANC_02197	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02198	GENE_ANC_02198	TRANSCRIPT_ANC_02198	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02199	null.19	ANC_02199	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02200	null.20	ANC_02200	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02201	GENE_ANC_02201	TRANSCRIPT_ANC_02201	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02202	GENE_ANC_02202	TRANSCRIPT_ANC_02202	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02203	GENE_ANC_02203	TRANSCRIPT_ANC_02203	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02204	GENE_ANC_02204	TRANSCRIPT_ANC_02204	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02205	GENE_ANC_02205	TRANSCRIPT_ANC_02205	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02206	GENE_ANC_02206	TRANSCRIPT_ANC_02206	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02207	GENE_ANC_02207	TRANSCRIPT_ANC_02207	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02208	GENE_ANC_02208	TRANSCRIPT_ANC_02208	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02218	GENE_ANC_02218	TRANSCRIPT_ANC_02218	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02219	GENE_ANC_02219	TRANSCRIPT_ANC_02219	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02220	GENE_ANC_02220	TRANSCRIPT_ANC_02220	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02221	GENE_ANC_02221	TRANSCRIPT_ANC_02221	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02222	GENE_ANC_02222	TRANSCRIPT_ANC_02222	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02223	GENE_ANC_02223	TRANSCRIPT_ANC_02223	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ANC_02224	GENE_ANC_02224	TRANSCRIPT_ANC_02224	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02225	GENE_ANC_02225	TRANSCRIPT_ANC_02225	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02261	GENE_ANC_02261	TRANSCRIPT_ANC_02261	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02262	GENE_ANC_02262	TRANSCRIPT_ANC_02262	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02263	GENE_ANC_02263	TRANSCRIPT_ANC_02263	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02264	GENE_ANC_02264	TRANSCRIPT_ANC_02264	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02265	GENE_ANC_02265	TRANSCRIPT_ANC_02265	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02266	GENE_ANC_02266	TRANSCRIPT_ANC_02266	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02267	GENE_ANC_02267	TRANSCRIPT_ANC_02267	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02268	GENE_ANC_02268	TRANSCRIPT_ANC_02268	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02269	GENE_ANC_02269	TRANSCRIPT_ANC_02269	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_02270	GENE_ANC_02270	TRANSCRIPT_ANC_02270	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_02271	GENE_ANC_02271	TRANSCRIPT_ANC_02271	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02275	GENE_ANC_02275	TRANSCRIPT_ANC_02275	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02276	GENE_ANC_02276	TRANSCRIPT_ANC_02276	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02277	GENE_ANC_02277	TRANSCRIPT_ANC_02277	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02278	GENE_ANC_02278	TRANSCRIPT_ANC_02278	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02279	GENE_ANC_02279	TRANSCRIPT_ANC_02279	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02280	GENE_ANC_02280	TRANSCRIPT_ANC_02280	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02281	GENE_ANC_02281	TRANSCRIPT_ANC_02281	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02282	GENE_ANC_02282	TRANSCRIPT_ANC_02282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02283	GENE_ANC_02283	TRANSCRIPT_ANC_02283	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02284	GENE_ANC_02284	TRANSCRIPT_ANC_02284	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02301	GENE_ANC_02301	TRANSCRIPT_ANC_02301	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02302	GENE_ANC_02302	TRANSCRIPT_ANC_02302	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02303	GENE_ANC_02303	TRANSCRIPT_ANC_02303	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02304	GENE_ANC_02304	TRANSCRIPT_ANC_02304	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02305	GENE_ANC_02305	TRANSCRIPT_ANC_02305	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02306	GENE_ANC_02306	TRANSCRIPT_ANC_02306	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02307	GENE_ANC_02307	TRANSCRIPT_ANC_02307	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02308	GENE_ANC_02308	TRANSCRIPT_ANC_02308	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02309	GENE_ANC_02309	TRANSCRIPT_ANC_02309	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02310	GENE_ANC_02310	TRANSCRIPT_ANC_02310	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02311	GENE_ANC_02311	TRANSCRIPT_ANC_02311	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02343	GENE_ANC_02343	TRANSCRIPT_ANC_02343	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02344	GENE_ANC_02344	TRANSCRIPT_ANC_02344	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02345	GENE_ANC_02345	TRANSCRIPT_ANC_02345	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02346	GENE_ANC_02346	TRANSCRIPT_ANC_02346	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02355	GENE_ANC_02355	TRANSCRIPT_ANC_02355	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02356	GENE_ANC_02356	TRANSCRIPT_ANC_02356	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02357	GENE_ANC_02357	TRANSCRIPT_ANC_02357	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02368	GENE_ANC_02368	TRANSCRIPT_ANC_02368	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02369	GENE_ANC_02369	TRANSCRIPT_ANC_02369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02370	GENE_ANC_02370	TRANSCRIPT_ANC_02370	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ANC_02371	GENE_ANC_02371	TRANSCRIPT_ANC_02371	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02372	GENE_ANC_02372	TRANSCRIPT_ANC_02372	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02373	GENE_ANC_02373	TRANSCRIPT_ANC_02373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02374	GENE_ANC_02374	TRANSCRIPT_ANC_02374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02375	GENE_ANC_02375	TRANSCRIPT_ANC_02375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02377	GENE_ANC_02377	TRANSCRIPT_ANC_02377	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02378	GENE_ANC_02378	TRANSCRIPT_ANC_02378	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02379	GENE_ANC_02379	TRANSCRIPT_ANC_02379	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02380	GENE_ANC_02380	TRANSCRIPT_ANC_02380	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02381	GENE_ANC_02381	TRANSCRIPT_ANC_02381	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02382	GENE_ANC_02382	TRANSCRIPT_ANC_02382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02383	GENE_ANC_02383	TRANSCRIPT_ANC_02383	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02384	GENE_ANC_02384	TRANSCRIPT_ANC_02384	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02388	GENE_ANC_02388	TRANSCRIPT_ANC_02388	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02389	null.22	ANC_02389	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02390	GENE_ANC_02390	TRANSCRIPT_ANC_02390	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02391	GENE_ANC_02391	TRANSCRIPT_ANC_02391	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02392	GENE_ANC_02392	TRANSCRIPT_ANC_02392	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
ANC_02393	GENE_ANC_02393	TRANSCRIPT_ANC_02393	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_02418	GENE_ANC_02418	TRANSCRIPT_ANC_02418	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02419	GENE_ANC_02419	TRANSCRIPT_ANC_02419	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02420	GENE_ANC_02420	TRANSCRIPT_ANC_02420	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02421	GENE_ANC_02421	TRANSCRIPT_ANC_02421	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02422	GENE_ANC_02422	TRANSCRIPT_ANC_02422	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02423	GENE_ANC_02423	TRANSCRIPT_ANC_02423	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_02424	GENE_ANC_02424	TRANSCRIPT_ANC_02424	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02425	GENE_ANC_02425	TRANSCRIPT_ANC_02425	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02426	GENE_ANC_02426	TRANSCRIPT_ANC_02426	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02427	GENE_ANC_02427	TRANSCRIPT_ANC_02427	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02428	GENE_ANC_02428	TRANSCRIPT_ANC_02428	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ANC_02429	GENE_ANC_02429	TRANSCRIPT_ANC_02429	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02430	GENE_ANC_02430	TRANSCRIPT_ANC_02430	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02431	GENE_ANC_02431	TRANSCRIPT_ANC_02431	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02432	GENE_ANC_02432	TRANSCRIPT_ANC_02432	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02433	GENE_ANC_02433	TRANSCRIPT_ANC_02433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02434	GENE_ANC_02434	TRANSCRIPT_ANC_02434	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02435	GENE_ANC_02435	TRANSCRIPT_ANC_02435	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02436	GENE_ANC_02436	TRANSCRIPT_ANC_02436	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ANC_02437	GENE_ANC_02437	TRANSCRIPT_ANC_02437	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02438	GENE_ANC_02438	TRANSCRIPT_ANC_02438	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02439	GENE_ANC_02439	TRANSCRIPT_ANC_02439	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_02440	GENE_ANC_02440	TRANSCRIPT_ANC_02440	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02441	null.23	ANC_02441	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
